Blank,Member Number,Account Number,FIRST NAME,MIDDLE NAME,LAST NAME,ROUTE NO.,ROUTE NAME,PHOTO,Phone Number,NATIONAL ID,NSSF,NHIF,Address,Homestead,Town,Postal Code,District,Province,Latitude,Longitude,Status,FarmName
,04692,0894-0000-4692,ALICE,,WANJIKU,R003,RIRONI,,254752440170,309328793,618781042,928109835,P. O. Box 8,Rironi,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Wanjiku Rironi Farm
,04701,0894-0000-4701,FRANCIS,,MUIRURI,R012,MUGUGA,,254752452515,309452249,619027954,928480203,P. O. Box 8,Muguga,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Muiruri Muguga Farm
,04703,0894-0000-4703,GLADWELL,,MWIHAKI,R001,LIMURU,,254752464860,309575705,619274866,928850571,P. O. Box 8,Limuru,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Mwihaki Limuru Farm
,04704,0894-0000-4704,SERAH,,WANJIKU,R002,NGECHA,,254752477205,309699161,619521778,929220939,P. O. Box 8,Ngecha,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Wanjiku Ngecha Farm
,04707,0894-0000-4707,ANASTACIA,,SYOVATA,R009,NDERU,,254752489550,309822617,619768690,929591307,P. O. Box 8,Nderu,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Syovata Nderu Farm
,04708,0894-0000-4708,RICHU,,NJOROGE,R009,NDERU,,254752501895,309946073,620015602,929961675,P. O. Box 8,Nderu,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Njoroge Nderu Farm
,04710,0894-0000-4710,WAICHUNGO,,KARANJA,R012,MUGUGA,,254752514240,310069529,620262514,930332043,P. O. Box 8,Muguga,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Karanja Muguga Farm
,04712,0894-0000-4712,GLADWEL,,NJAMBI,R012,MUGUGA,,254752526585,310192985,620509426,930702411,P. O. Box 8,Muguga,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Njambi Muguga Farm
,04713,0894-0000-4713,MARY,,WAMBUI,R012,MUGUGA,,254752538930,310316441,620756338,931072779,P. O. Box 8,Muguga,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Wambui Muguga Farm
,04714,0894-0000-4714,ELIZABETH,,WANJIKU,R007,KERWA,,254752551275,310439897,621003250,931443147,P. O. Box 8,Kerwa,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Wanjiku Kerwa Farm
,04717,0894-0000-4717,JOSIAH,,KANGETHE,R002,NGECHA,,254752563620,310563353,621250162,931813515,P. O. Box 8,Ngecha,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Kangethe Ngecha Farm
,04720,0894-0000-4720,JOSEPH,,NYAGA,R014,KWAMBIRA,,254752575965,310686809,621497074,932183883,P. O. Box 8,Kwambira,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Nyaga Kwambira Farm
,04726,0894-0000-4726,PETER,,MWANGI,R022,NDUMA,,254734144880,126367001,252857458,379224459,P. O. Box 8,Nduma,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Mwangi Nduma Farm
,04727,0894-0000-4727,PENINA,,MOMERA,R005,MURENGETI,,254752588310,310810265,621743986,932554251,P. O. Box 8,Murengeti,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Momera Murengeti Farm
,04728,0894-0000-4728,JAMES,,THAARA,R002,NGECHA,,254752600655,310933721,621990898,932924619,P. O. Box 8,Ngecha,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Thaara Ngecha Farm
,04729,0894-0000-4729,NANCY,,WAITHIRA,R007,KERWA,,254752613000,311057177,622237810,933294987,P. O. Box 8,Kerwa,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Waithira Kerwa Farm
,04730,0894-0000-4730,PAUL,,GITHUKU,R004,TIEKUNU,,254752625345,311180633,622484722,933665355,P. O. Box 8,Tiekunu,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Githuku Tiekunu Farm
,04735,0894-0000-4735,JOSEPH,,NDUNGU,R012,MUGUGA,,254752637690,311304089,622731634,934035723,P. O. Box 8,Muguga,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Ndungu Muguga Farm
,04737,0894-0000-4737,PETER,,NDUNGU,R007,KERWA,,254752650035,311427545,622978546,934406091,P. O. Box 8,Kerwa,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Ndungu Kerwa Farm
,04738,0894-0000-4738,SARAH,,MUTHONI,R027,REDHILL,,254734157225,126490457,253104370,379594827,P. O. Box 8,Redhill,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Muthoni Redhill Farm
,04740,0894-0000-4740,TERESIAH,,NGINA,R003,RIRONI,,254752662380,311551001,623225458,934776459,P. O. Box 8,Rironi,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Ngina Rironi Farm
,04741,0894-0000-4741,ESTHER,,NDIRANGU,R013,MUNA,,254752674725,311674457,623472370,935146827,P. O. Box 8,Muna,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Ndirangu Muna Farm
,04743,0894-0000-4743,JOSEPH,,KARUME,R007,KERWA,,254752687070,311797913,623719282,935517195,P. O. Box 8,Kerwa,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Karume Kerwa Farm
,04744,0894-0000-4744,PAULINE,,WAIRIMU,R002,NGECHA,,254752699415,311921369,623966194,935887563,P. O. Box 8,Ngecha,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Wairimu Ngecha Farm
,04748,0894-0000-4748,KARANJA,,KIMANI,R012,MUGUGA,,254752711760,312044825,624213106,936257931,P. O. Box 8,Muguga,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Kimani Muguga Farm
,04751,0894-0000-4751,GRACE,,WAITHIRA,R014,KWAMBIRA,,254752724105,312168281,624460018,936628299,P. O. Box 8,Kwambira,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Waithira Kwambira Farm
,04758,0894-0000-4758,PETER,,NGIGI,R019,KIHURURU,,254752736450,312291737,624706930,936998667,P. O. Box 8,Kihururu,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Ngigi Kihururu Farm
,04761,0894-0000-4761,ELIZABETH,,WANJIKU,R010,THIGIO,,254752748795,312415193,624953842,937369035,P. O. Box 8,Thigio,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Wanjiku Thigio Farm
,04762,0894-0000-4762,SUSAN,,WATIRI,R005,MURENGETI,,254752761140,312538649,625200754,937739403,P. O. Box 8,Murengeti,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Watiri Murengeti Farm
,04764,0894-0000-4764,JOHN,,MUNGAI,R005,MURENGETI,,254752773485,312662105,625447666,938109771,P. O. Box 8,Murengeti,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Mungai Murengeti Farm
,04767,0894-0000-4767,JOHN,,GITAU,R013,MUNA,,254752785830,312785561,625694578,938480139,P. O. Box 8,Muna,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Gitau Muna Farm
,04768,0894-0000-4768,LEORNARD,,KAMAU,R013,MUNA,,254752798175,312909017,625941490,938850507,P. O. Box 8,Muna,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Kamau Muna Farm
,04775,0894-0000-4775,ELIUD,,NJOGU,R012,MUGUGA,,254752810520,313032473,626188402,939220875,P. O. Box 8,Muguga,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Njogu Muguga Farm
,04777,0894-0000-4777,NGANGA,,MUNGAI,R011,NYATHUNA,,254752822865,313155929,626435314,939591243,P. O. Box 8,Nyathuna,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Mungai Nyathuna Farm
,04778,0894-0000-4778,WILSON,,MWAURA,R004,TIEKUNU,,254752835210,313279385,626682226,939961611,P. O. Box 8,Tiekunu,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Mwaura Tiekunu Farm
,04781,0894-0000-4781,ESTHER,,WAITHIRA,R011,NYATHUNA,,254752847555,313402841,626929138,940331979,P. O. Box 8,Nyathuna,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Waithira Nyathuna Farm
,04782,0894-0000-4782,ELIZABETH,,NYAMBURA,R012,MUGUGA,,254752859900,313526297,627176050,940702347,P. O. Box 8,Muguga,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Nyambura Muguga Farm
,04783,0894-0000-4783,PHILLIS,,WAMBUI,R010,THIGIO,,254752872245,313649753,627422962,941072715,P. O. Box 8,Thigio,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Wambui Thigio Farm
,04786,0894-0000-4786,GEORGE,,MUIRURI,R005,MURENGETI,,254752884590,313773209,627669874,941443083,P. O. Box 8,Murengeti,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Muiruri Murengeti Farm
,04791,0894-0000-4791,JAMES,,KAMAU,R010,THIGIO,,254752896935,313896665,627916786,941813451,P. O. Box 8,Thigio,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Kamau Thigio Farm
,04792,0894-0000-4792,HANNAH,,MUMBI,R006,KABUKU,,254752909280,314020121,628163698,942183819,P. O. Box 8,Kabuku,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Mumbi Kabuku Farm
,04794,0894-0000-4794,MARY,,NJAMBI,R013,MUNA,,254752921625,314143577,628410610,942554187,P. O. Box 8,Muna,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Njambi Muna Farm
,04805,0894-0000-4805,SIMON,,MUIRURI,R001,LIMURU,,254752933970,314267033,628657522,942924555,P. O. Box 8,Limuru,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Muiruri Limuru Farm
,04807,0894-0000-4807,WAITHERA,,KABONO,R003,RIRONI,,254752946315,314390489,628904434,943294923,P. O. Box 8,Rironi,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Kabono Rironi Farm
,04808,0894-0000-4808,WANJA,,CHIURI,R008,ITUNGI,,254734169570,126613913,253351282,379965195,P. O. Box 8,Itungi,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Chiuri Itungi Farm
,04810,0894-0000-4810,RACHAEL,,NDUTA,R016,KIROE,,254752958660,314513945,629151346,943665291,P. O. Box 8,Kiroe,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Nduta Kiroe Farm
,04812,0894-0000-4812,KEZESIAH,,WANJIRU,R009,NDERU,,254752971005,314637401,629398258,944035659,P. O. Box 8,Nderu,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Wanjiru Nderu Farm
,04814,0894-0000-4814,MARY,,NYAMBURA,R012,MUGUGA,,254752983350,314760857,629645170,944406027,P. O. Box 8,Muguga,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Nyambura Muguga Farm
,04815,0894-0000-4815,FRANCIS,,MUIRURI,R032,MAKUTANO,,254752995695,314884313,629892082,944776395,P. O. Box 8,Makutano,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Muiruri Makutano Farm
,04820,0894-0000-4820,DANIEL,,KIHUHA,R011,NYATHUNA,,254734181915,126737369,253598194,380335563,P. O. Box 8,Nyathuna,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Kihuha Nyathuna Farm
,04823,0894-0000-4823,ELIZABETH,,MUTHONI,R007,KERWA,,254753008040,315007769,630138994,945146763,P. O. Box 8,Kerwa,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Muthoni Kerwa Farm
,04824,0894-0000-4824,PETER,,MUNIU,R002,NGECHA,,254753020385,315131225,630385906,945517131,P. O. Box 8,Ngecha,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Muniu Ngecha Farm
,04826,0894-0000-4826,JANE,,WANJIKU,R007,KERWA,,254753032730,315254681,630632818,945887499,P. O. Box 8,Kerwa,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Wanjiku Kerwa Farm
,04828,0894-0000-4828,JAMES,,MUIGAI,R010,THIGIO,,254753045075,315378137,630879730,946257867,P. O. Box 8,Thigio,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Muigai Thigio Farm
,04832,0894-0000-4832,SOPHIA,,NDUTA,R017,GATIMU,,254753057420,315501593,631126642,946628235,P. O. Box 8,Gatimu,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Nduta Gatimu Farm
,04834,0894-0000-4834,GRACE,,WACHUKA,R007,KERWA,,254753069765,315625049,631373554,946998603,P. O. Box 8,Kerwa,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Wachuka Kerwa Farm
,04836,0894-0000-4836,JOSIAH,,GICHUKI,R006,KABUKU,,254753082110,315748505,631620466,947368971,P. O. Box 8,Kabuku,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Gichuki Kabuku Farm
,04837,0894-0000-4837,ZAKARYA,,KARIUKI,R005,MURENGETI,,254753094455,315871961,631867378,947739339,P. O. Box 8,Murengeti,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Kariuki Murengeti Farm
,04838,0894-0000-4838,LUCY,,WANGARI,R022,NDUMA,,254734194260,126860825,253845106,380705931,P. O. Box 8,Nduma,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Wangari Nduma Farm
,04839,0894-0000-4839,JANE,,WANJIRU,R019,KIHURURU,,254753106800,315995417,632114290,948109707,P. O. Box 8,Kihururu,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Wanjiru Kihururu Farm
,04840,0894-0000-4840,GEORGE,,KAIRU,R006,KABUKU,,254753119145,316118873,632361202,948480075,P. O. Box 8,Kabuku,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Kairu Kabuku Farm
,04842,0894-0000-4842,JOSEPH,,MBARIRE,R018,KAMANDURA,,254753131490,316242329,632608114,948850443,P. O. Box 8,Kamandura,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Mbarire Kamandura Farm
,04843,0894-0000-4843,HANNAH,,MUMBI,R012,MUGUGA,,254753143835,316365785,632855026,949220811,P. O. Box 8,Muguga,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Mumbi Muguga Farm
,04844,0894-0000-4844,JAMES,,KIMANI,R001,LIMURU,,254753156180,316489241,633101938,949591179,P. O. Box 8,Limuru,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Kimani Limuru Farm
,04846,0894-0000-4846,MUNGAI,,GEORGE,R003,RIRONI,,254753168525,316612697,633348850,949961547,P. O. Box 8,Rironi,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,George Rironi Farm
,04848,0894-0000-4848,GRACE,,WANJIRU,R010,THIGIO,,254753180870,316736153,633595762,950331915,P. O. Box 8,Thigio,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Wanjiru Thigio Farm
,04850,0894-0000-4850,STEPHEN,,NGUGI,R002,NGECHA,,254753193215,316859609,633842674,950702283,P. O. Box 8,Ngecha,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Ngugi Ngecha Farm
,04852,0894-0000-4852,JAMES,,WAINAINA,R009,NDERU,,254753205560,316983065,634089586,951072651,P. O. Box 8,Nderu,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Wainaina Nderu Farm
,04853,0894-0000-4853,SAMUEL,,KOMBO,R009,NDERU,,254753217905,317106521,634336498,951443019,P. O. Box 8,Nderu,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Kombo Nderu Farm
,04855,0894-0000-4855,GILBERT,,NDIRANGU,R022,NDUMA,,254753230250,317229977,634583410,951813387,P. O. Box 8,Nduma,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Ndirangu Nduma Farm
,04857,0894-0000-4857,KEZIA,,NYAUGI,R001,LIMURU,,254753242595,317353433,634830322,952183755,P. O. Box 8,Limuru,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Nyaugi Limuru Farm
,04858,0894-0000-4858,SAMUEL,,MBURU,R022,NDUMA,,254753254940,317476889,635077234,952554123,P. O. Box 8,Nduma,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Mburu Nduma Farm
,04862,0894-0000-4862,DAVID,,NGANGA,R007,KERWA,,254753267285,317600345,635324146,952924491,P. O. Box 8,Kerwa,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Nganga Kerwa Farm
,04864,0894-0000-4864,LUCY,,MUTHONI,R017,GATIMU,,254753279630,317723801,635571058,953294859,P. O. Box 8,Gatimu,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Muthoni Gatimu Farm
,04866,0894-0000-4866,ESTHER,,NJERI,R009,NDERU,,254753291975,317847257,635817970,953665227,P. O. Box 8,Nderu,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Njeri Nderu Farm
,04867,0894-0000-4867,HANNAH,,NYAMAGU,R001,LIMURU,,254753304320,317970713,636064882,954035595,P. O. Box 8,Limuru,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Nyamagu Limuru Farm
,04869,0894-0000-4869,MARGARET,,WAIRIMU,R022,NDUMA,,254734206605,126984281,254092018,381076299,P. O. Box 8,Nduma,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Wairimu Nduma Farm
,04878,0894-0000-4878,BETH,,GATHONI,R007,KERWA,,254753316665,318094169,636311794,954405963,P. O. Box 8,Kerwa,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Gathoni Kerwa Farm
,04884,0894-0000-4884,DANIEL,,MAKUMI,R011,NYATHUNA,,254753329010,318217625,636558706,954776331,P. O. Box 8,Nyathuna,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Makumi Nyathuna Farm
,04886,0894-0000-4886,JANE,,WANGUI,R012,MUGUGA,,254753341355,318341081,636805618,955146699,P. O. Box 8,Muguga,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Wangui Muguga Farm
,04888,0894-0000-4888,ZACHARY,,MBURU,R013,MUNA,,254753353700,318464537,637052530,955517067,P. O. Box 8,Muna,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Mburu Muna Farm
,04889,0894-0000-4889,HENRY,,KARIUKI,R010,THIGIO,,254753366045,318587993,637299442,955887435,P. O. Box 8,Thigio,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Kariuki Thigio Farm
,04890,0894-0000-4890,NJENGA,,KIROGOI,R002,NGECHA,,254753378390,318711449,637546354,956257803,P. O. Box 8,Ngecha,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Kirogoi Ngecha Farm
,04891,0894-0000-4891,RODA,,WANGUI,R008,ITUNGI,,254753390735,318834905,637793266,956628171,P. O. Box 8,Itungi,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Wangui Itungi Farm
,04892,0894-0000-4892,ESTHER,,WANJIKU,R007,KERWA,,254753403080,318958361,638040178,956998539,P. O. Box 8,Kerwa,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Wanjiku Kerwa Farm
,04893,0894-0000-4893,JOSEPH,,KAMAU,R020,NGARARIGA,,254753415425,319081817,638287090,957368907,P. O. Box 8,Ngarariga,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Kamau Ngarariga Farm
,04894,0894-0000-4894,MUTHONI,,NGANGA,R012,MUGUGA,,254753427770,319205273,638534002,957739275,P. O. Box 8,Muguga,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Nganga Muguga Farm
,04895,0894-0000-4895,KAIRU,,NJOROGE,R005,MURENGETI,,254753440115,319328729,638780914,958109643,P. O. Box 8,Murengeti,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Njoroge Murengeti Farm
,04896,0894-0000-4896,LUCY,,NJERI,R007,KERWA,,254753452460,319452185,639027826,958480011,P. O. Box 8,Kerwa,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Njeri Kerwa Farm
,04897,0894-0000-4897,GEORGE,,NJOGU,R012,MUGUGA,,254753464805,319575641,639274738,958850379,P. O. Box 8,Muguga,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Njogu Muguga Farm
,04899,0894-0000-4899,BETTY,,WANJIKU,R005,MURENGETI,,254753477150,319699097,639521650,959220747,P. O. Box 8,Murengeti,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Wanjiku Murengeti Farm
,04904,0894-0000-4904,EUNICE,,WAITHANGA,R022,NDUMA,,254753489495,319822553,639768562,959591115,P. O. Box 8,Nduma,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Waithanga Nduma Farm
,04906,0894-0000-4906,GODFREY,,NJOROGE,R002,NGECHA,,254753501840,319946009,640015474,959961483,P. O. Box 8,Ngecha,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Njoroge Ngecha Farm
,04907,0894-0000-4907,SOLOMON,,WAWERU,R010,THIGIO,,254753514185,320069465,640262386,960331851,P. O. Box 8,Thigio,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Waweru Thigio Farm
,04911,0894-0000-4911,BETH,,WAITHERA,R007,KERWA,,254753526530,320192921,640509298,960702219,P. O. Box 8,Kerwa,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Waithera Kerwa Farm
,04914,0894-0000-4914,PAUL,,KIONGO,R007,KERWA,,254753538875,320316377,640756210,961072587,P. O. Box 8,Kerwa,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Kiongo Kerwa Farm
,04916,0894-0000-4916,MARGARET,,NJERI,R007,KERWA,,254753551220,320439833,641003122,961442955,P. O. Box 8,Kerwa,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Njeri Kerwa Farm
,04917,0894-0000-4917,PATRICK,,KIMEMIA,R023,KINYOGORI,,254753563565,320563289,641250034,961813323,P. O. Box 8,Kinyogori,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Kimemia Kinyogori Farm
,04919,0894-0000-4919,ELIJAH,,WAINAINA,R003,RIRONI,,254753575910,320686745,641496946,962183691,P. O. Box 8,Rironi,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Wainaina Rironi Farm
,04922,0894-0000-4922,DAVID,,THIRU,R006,KABUKU,,254753588255,320810201,641743858,962554059,P. O. Box 8,Kabuku,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Thiru Kabuku Farm
,04925,0894-0000-4925,JAMES,,MBURU,R007,KERWA,,254753600600,320933657,641990770,962924427,P. O. Box 8,Kerwa,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Mburu Kerwa Farm
,04926,0894-0000-4926,PAUL,,NYANJUI,R002,NGECHA,,254753612945,321057113,642237682,963294795,P. O. Box 8,Ngecha,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Nyanjui Ngecha Farm
,04927,0894-0000-4927,JECINTA,,NJERI,R010,THIGIO,,254753625290,321180569,642484594,963665163,P. O. Box 8,Thigio,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Njeri Thigio Farm
,04932,0894-0000-4932,JAMES,,KIUNI,R014,KWAMBIRA,,254753637635,321304025,642731506,964035531,P. O. Box 8,Kwambira,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Kiuni Kwambira Farm
,04933,0894-0000-4933,JOHN,,WAWERU,R013,MUNA,,254753649980,321427481,642978418,964405899,P. O. Box 8,Muna,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Waweru Muna Farm
,04936,0894-0000-4936,HASSAN,,MWANIKI,R004,TIEKUNU,,254753662325,321550937,643225330,964776267,P. O. Box 8,Tiekunu,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Mwaniki Tiekunu Farm
,04938,0894-0000-4938,JOSPHINE,,WANJIRU,R013,MUNA,,254753674670,321674393,643472242,965146635,P. O. Box 8,Muna,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Wanjiru Muna Farm
,04939,0894-0000-4939,ALICE,,WANJIRU,R011,NYATHUNA,,254734218950,127107737,254338930,381446667,P. O. Box 8,Nyathuna,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Wanjiru Nyathuna Farm
,04940,0894-0000-4940,MARTHA,,NJERI,R011,NYATHUNA,,254753687015,321797849,643719154,965517003,P. O. Box 8,Nyathuna,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Njeri Nyathuna Farm
,04944,0894-0000-4944,GLADYS,,WANJIRU,R005,MURENGETI,,254753699360,321921305,643966066,965887371,P. O. Box 8,Murengeti,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Wanjiru Murengeti Farm
,04946,0894-0000-4946,JOHN,,NDIRANGU,R011,NYATHUNA,,254753711705,322044761,644212978,966257739,P. O. Box 8,Nyathuna,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Ndirangu Nyathuna Farm
,04947,0894-0000-4947,JANE,,NJERI,R016,KIROE,,254753724050,322168217,644459890,966628107,P. O. Box 8,Kiroe,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Njeri Kiroe Farm
,04951,0894-0000-4951,MARY,,NJOKI,R022,NDUMA,,254753736395,322291673,644706802,966998475,P. O. Box 8,Nduma,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Njoki Nduma Farm
,04955,0894-0000-4955,ISAAC,,GITHU,R004,TIEKUNU,,254753748740,322415129,644953714,967368843,P. O. Box 8,Tiekunu,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Githu Tiekunu Farm
,04956,0894-0000-4956,SAMUEL,,NJOROGE,R005,MURENGETI,,254753761085,322538585,645200626,967739211,P. O. Box 8,Murengeti,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Njoroge Murengeti Farm
,04957,0894-0000-4957,JOEL,,MBUGUAH,R010,THIGIO,,254734231295,127231193,254585842,381817035,P. O. Box 8,Thigio,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Mbuguah Thigio Farm
,04958,0894-0000-4958,ESTHER,,NGENDO,R001,LIMURU,,254753773430,322662041,645447538,968109579,P. O. Box 8,Limuru,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Ngendo Limuru Farm
,04959,0894-0000-4959,MARY,,WAMBUI,R002,NGECHA,,254753785775,322785497,645694450,968479947,P. O. Box 8,Ngecha,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Wambui Ngecha Farm
,04960,0894-0000-4960,SIMON,,KAMAU,R009,NDERU,,254753798120,322908953,645941362,968850315,P. O. Box 8,Nderu,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Kamau Nderu Farm
,04964,0894-0000-4964,JOHN,,NDIRANGU,R004,TIEKUNU,,254753810465,323032409,646188274,969220683,P. O. Box 8,Tiekunu,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Ndirangu Tiekunu Farm
,04965,0894-0000-4965,JOSPHINE,,WAIRIMU,R003,RIRONI,,254753822810,323155865,646435186,969591051,P. O. Box 8,Rironi,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Wairimu Rironi Farm
,04967,0894-0000-4967,JOSEPHINE,,WANJIRU,R024,THARUNI,,254753835155,323279321,646682098,969961419,P. O. Box 8,Tharuni,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Wanjiru Tharuni Farm
,04968,0894-0000-4968,FRANCIS,,KIARIE,R009,NDERU,,254753847500,323402777,646929010,970331787,P. O. Box 8,Nderu,Limuru,00217,Kiambu,Central,-1.1692,36.6903,Active,Kiarie Nderu Farm
